,ENCFF488ZHV,ENCFF731FLQ,ENCFF421TJX,ENCFF003XKT,ENCFF928NYA,ENCFF387IEG,ENCFF468UWE,ENCFF379SQG,ENCFF488DCO,ENCFF366SYN,ENCFF713BHS,ENCFF384BFE,ENCFF611MXW,ENCFF973GEQ,ENCFF051DBP,ENCFF842TMB,ENCFF182FGP,ENCFF296ZTM,ENCFF546LDW,ENCFF307SLN,ENCFF352KRP,ENCFF136UBW,ENCFF171FQU,ENCFF717PSW,ENCFF855AWK
GATA5,0.01795278238704384,0.036278468688523954,0.17534065433543353,0.24591451992657468,0.23877558427324252,0.24653248633901859,0.2661576155826412,0.5908672156349498,0.1595909506611277,0.04913267353839424,0.17776735146094375,0.04861928522844014,0.11049441481426006,0.28757768258719796,0.17748372449595856,0.14635779480271277,0.01934459023697875,0.15154207319406363,0.10899037372799149,0.1326361013730354,0.11672459124507202,0.19701198090256666,0.08574600322893247,0.18630472382792837,0.19261656992068438
GATA6,0.00897639119352192,0.024185645792349306,0.17534065433543353,0.15649105813509298,0.13371432719301582,0.04930649726780372,0.09505629127951473,0.04790815261904999,0.039897737665281915,0.04913267353839424,0.0546976466033673,0.0,0.008499570370327697,0.09585922752906598,0.11832248299730573,0.02927155896054255,0.01934459023697875,0.15154207319406363,0.06228021355885228,0.0442120337910118,0.01945409854084534,0.11674784053485429,0.12861900484339872,0.0,0.016051380826723697
GCM1,0.0,0.024185645792349306,0.0,0.0,0.0095510233709297,0.03287099817853582,0.0,0.0,0.019948868832640958,0.02456633676919712,0.0,0.01944771409137606,0.0,0.0,0.059161241498652865,0.0,0.0,0.0,0.01557005338971307,0.0,0.0,0.0,0.0,0.0,0.016051380826723697
GCM2,0.01795278238704384,0.024185645792349306,0.01845691098267721,0.0,0.0477551168546485,0.0,0.0,0.0,0.05984660649792289,0.0,0.02734882330168365,0.0,0.008499570370327697,0.0,0.0,0.0,0.01934459023697875,0.0,0.0,0.0,0.0,0.014593480066856786,0.014291000538155414,0.0,0.016051380826723697
TFCP2,12.423325411834337,14.233252548797566,15.16235237226933,14.76604912831842,15.119269996181716,6.245489653921806,7.053176812939992,11.194538328651348,19.490044849490225,13.057007992828266,12.115528722645855,12.232612163475538,13.395322903636451,12.557558806307643,14.464923546420623,2.971063234495069,3.269235750049409,23.79210549146799,22.24960629389997,13.63941242452714,12.411714869059326,11.288056831713726,11.654310938865738,10.59070699298762,11.364377625320376
TFCP2L1,0.9425210753198017,0.9916114774863214,1.7718634543370126,1.2966401959764848,1.5472657860906114,0.6245489653921805,0.7224278137243118,1.4372445785714996,1.3764719494522266,1.3511485223058417,1.340092341782499,0.670946136152474,0.7054643407371989,2.2047622331685175,2.1002240732021766,0.24880825116461172,0.232135082843745,2.545906829660269,2.397788222015812,1.1274068616708008,1.147791813909875,0.8756088040114074,0.9289150349801019,1.1751528733761634,1.428572893578409
UBP1,45.689831175026576,48.0447853665019,46.7328986081387,56.68329684307547,55.57740499543993,30.882302788734393,38.02251651180588,71.84625954436864,138.72443386218526,27.931924906577123,27.759055651208907,47.257945242043824,50.385453155302585,43.679854677411065,38.86893566461493,10.508489666834777,10.446078727968525,38.15829403026522,33.03965329297113,57.38721986073331,62.720013695685374,32.56535076919092,35.127279322786,30.89792189023181,31.845939560219815
GRHL2,0.0,0.0,0.009228455491338605,0.055889663619676073,0.0573061402255782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029580620749326433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRHL1,3.7162259541180744,3.8092392122950156,4.097434238154341,3.3086680862848237,2.9894703151009963,3.6815517959960116,4.030386750251424,7.282039198095599,11.470599578768555,4.274542597840298,4.745020842842114,2.0420099795944857,2.337381851840117,7.892409733226432,7.69096139482487,0.9659614456979042,1.315432136114555,3.4248508541858382,3.9236534542076926,8.488710487874265,7.275832854276157,2.4881883513990823,2.650980599827829,2.06368309470936,2.6645292172361335
SOX18,0.05385834716113152,0.04837129158469861,4.088205782663002,7.321545934177566,6.914940920553103,1.0025654444453425,1.083641720586468,0.4950509103968499,0.1595909506611277,0.27022970446116834,0.20511617476262742,0.350058853644769,0.2804858222208139,0.41538998595928583,0.4437093112398964,0.13172201532244146,0.2514796730807237,0.18185048783287633,0.233550800845696,0.2652722027460708,0.38908197081690676,1.9555263289588096,0.9717880365945681,0.5875764366880817,0.5939010905887767
SOX17,0.0,0.0,0.009228455491338605,0.0,0.0095510233709297,0.0,0.0,0.0,0.0,0.0,0.013674411650841824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX13,0.00897639119352192,0.0,0.11074146589606328,0.11177932723935212,0.1146122804511564,0.01643549908926791,0.09505629127951473,0.07984692103174998,0.019948868832640958,0.04913267353839424,0.0,0.009723857045688029,0.008499570370327697,0.0,0.059161241498652865,0.014635779480271276,0.0,0.030308414638812724,0.01557005338971307,0.022106016895505905,0.01945409854084534,0.0,0.007145500269077705,0.028662265204296673,0.0
SOX12,1.3733878526088537,1.4995100391256568,20.708654122563832,23.999021558288902,23.60057874956729,7.5274585828847025,6.406794032239293,8.064539024206747,3.9897737665281934,3.91833071468694,3.473300559313824,2.800470829158152,2.4733749777653595,3.8982752528486833,4.407512491649638,1.317220153224415,1.1219862337447675,2.424673171105018,1.9462566737141331,6.653911085547276,6.945113179081785,7.785621615668096,6.273749236250225,3.8264124047736052,3.162122022864569
SOX11,0.0,0.0,0.03691382196535442,0.022355865447870427,0.0382040934837188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX10,0.0,0.0,0.0,0.0,0.0095510233709297,0.0,0.0,0.0,0.0,0.0,0.013674411650841824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022106016895505905,0.0,0.0,0.0,0.0,0.0
LEF1,10.65497634671052,11.016561658415108,16.50047841851343,14.542490473839713,14.909147482021265,7.264490597456415,8.307919857829587,13.094895049206999,13.206151167208317,5.8099386459151185,5.921020244814511,7.613780066773726,7.811105170331154,7.477019747267146,8.755863741800622,1.8148366555536382,2.7082426331770253,9.516842196587197,8.143137922819935,7.759211930322571,9.571416482095907,9.390904423022343,8.588891323431403,7.9681097267944745,9.197441213712677
HMG20B,4.793392897340705,4.220395190764954,31.718201523730787,31.767684801423872,34.19266366792833,17.33945153917764,15.646265544608124,24.289433377858344,8.458320385039768,18.7686812916666,17.95450249755532,10.968510747536094,10.063491318467994,14.091306446772698,13.459182440943525,9.5278924416566,10.67821381081227,12.12336585552509,11.47512934821853,10.632994126738339,13.501144387346663,34.06847921607717,34.83431381175381,18.214869537330532,18.36277966577191
CIC,1.8491365858655158,1.1367253522404173,36.85845123240639,32.79605461202592,39.16874684418271,51.68964463574756,43.02247743310836,71.35120863397178,16.79694755708369,5.9819030032994975,5.715904070051883,7.584608495636661,6.298181644412823,12.2060749720344,11.59560333373596,1.507485286467941,1.1800200044557034,8.243888781757061,6.181311195716088,21.641790540700278,27.25519205572432,12.871449418967687,10.253792886126506,3.7117633439564184,3.8844341600671344
BBX,17.288529438723216,21.065697485136244,15.882171900593741,10.250164307848591,11.394370881519132,4.799165734066229,7.0341655546840895,8.160355329444847,19.90897109497568,11.325081250599872,12.79924930518795,11.950620309150585,12.885348681416788,23.006214606975835,23.013722942975967,2.0490091272379787,2.340695418674429,20.821880856864343,20.848301488825797,12.578323613542858,11.127744365363533,7.17999219289354,8.181597808093974,4.929909615139027,5.409315338605886
SOX2,0.00897639119352192,0.0,0.04614227745669303,0.06706759634361127,0.0286530701127891,0.0,0.0,0.015969384206349996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
