,ENCFF488ZHV,ENCFF731FLQ,ENCFF421TJX,ENCFF003XKT,ENCFF928NYA,ENCFF387IEG,ENCFF468UWE,ENCFF379SQG,ENCFF488DCO,ENCFF366SYN,ENCFF713BHS,ENCFF384BFE,ENCFF611MXW,ENCFF973GEQ,ENCFF051DBP,ENCFF842TMB,ENCFF182FGP,ENCFF296ZTM,ENCFF546LDW,ENCFF307SLN,ENCFF352KRP,ENCFF136UBW,ENCFF171FQU,ENCFF717PSW,ENCFF855AWK
ZNF354B,803.1811145113363,1025.9565927539966,540.4002183330986,377.5573015665621,435.6896301385209,391.3802177688189,497.5000000000001,448.34061808684345,1287.069909896114,454.0406039251011,433.6525213853065,850.6257625567048,927.5654652042234,540.4403481817814,508.6965310194061,253.6797745052148,298.3870086203022,334.2069947894334,352.47102452897485,395.302955980814,529.991986841975,452.1780514878696,391.8441329232374,204.1093890707363,269.65815308089395
ZNF354C,6.615989411131271,1.70424683181727,6.713046190473274,4.42449962773315,8.865777357469902,0.0,2.5000000000000004,1.666693747534734,3.69847675257504,15.443557956636091,21.193544278229265,5.505668366062815,8.454372729725995,14.22211442583635,16.23499567083211,4.158684827954341,4.97311681033837,12.302097967709203,32.83891532878648,0.0,1.9272435885162729,0.0,0.0,12.75683681692102,15.996670098019134
ZNF322,3776.4067558737297,4039.06499140693,1767.768830157962,1936.4560037378756,2012.531460145668,683.7365250178161,872.5000000000002,666.6774990138936,1631.028247885593,2951.263925513157,3121.9720994468494,3659.893046340256,3768.2347023921575,3896.85935267916,3798.9889869747135,544.7877124620186,492.3385642234986,4117.102119860014,4361.007955662844,924.7265577408328,915.4407045452296,1562.5758774322192,1730.6449204109651,1628.6228336269169,1483.1198419449167
ZNF585A,296.396325618681,349.3706005225404,400.5450893649053,162.23165301688218,198.84672073182492,127.31645638262783,157.50000000000003,93.3348498619451,319.918239097741,227.02030196255052,264.10416715947235,233.9909055576696,239.13797149796383,196.26517907654164,192.11411543818,444.97927659111446,348.1181767236859,395.71748462797945,398.445505989276,289.41823562881024,217.7785255023388,85.75790631666491,195.9220664616187,291.2811073196966,313.0776862040888
ZNF785,456.5032693680577,456.7381509270284,747.3858092060244,620.9047810918854,550.9447357856296,2963.644179128948,2437.5000000000005,2613.3757961344627,1359.1902065713275,498.82692199934576,507.01479004071547,568.4602587959856,576.1051131541857,395.37478103825055,403.1690591589974,320.21873175248425,233.7364900859034,246.0419593541841,212.3583191261525,2117.694407040075,2091.059293540156,576.9168243121094,526.416865442329,344.4345940568675,285.6548231789131
ZNF786,220.97404633178448,175.53742367717882,392.7132021426865,309.7149739413205,350.831475431309,650.7285548445423,407.5000000000001,611.6766053452474,279.23499481941553,298.06066856307655,277.1463482537673,345.4806899704416,314.0195585326798,184.88748753587257,232.70160461526024,62.38027241931511,69.62363534473718,254.2433579993236,227.68314627958625,167.06255877760591,291.0137818659572,455.51926861709023,460.120004568953,157.3343207420259,134.82907654044698
ZNF787,345.3546472610524,310.1729233907432,2373.061828332302,3179.74039913089,3508.31475431309,912.4346040754996,872.5000000000002,1215.019741952821,377.2446287626541,2327.344184065059,1860.1410785738144,1650.324092727329,1393.7637328719711,759.4609103396612,725.1631399638343,2037.755565697627,2153.359578876514,875.4993053686385,805.6480560662283,414.12690626561465,441.3387817702264,4222.184712291905,4012.444340918504,2457.8172267267832,2317.231925627343
ZNF789,1855.1234308812088,1867.854527671728,1424.2846334120795,1005.8362487046694,1011.9651583740646,4696.562613225827,4570.000000000001,6303.435753176364,5640.177047676937,1403.8194182582206,1374.3198328113283,1252.5395532792902,1343.0374964936152,1339.7231789137843,1347.504640679065,619.6440393651968,671.37076939568,777.0825216269648,718.0776151894643,8317.833032096294,6307.86826521376,1152.7199095811452,1044.9176877952996,780.293185301669,882.1020939764836
ZNF79,359.9098239655412,374.9343029997994,336.77115055540924,346.5858041724301,333.0999207163692,1393.4078837432046,962.5000000000002,1400.0227479291766,652.7811468294947,355.2018330026301,339.09670845166823,381.2675343498499,417.8875663550277,270.2201740908907,257.0540981215084,399.2337434836167,377.9568775857161,305.50209953144525,345.9032414632176,343.5370926976122,661.0445508610816,335.23545196514465,373.04353058601134,293.40724678918343,235.3795742994244
ZNF790,52.92791528905017,64.76137960905626,42.515959206330734,25.072164557154515,20.264633959931206,37.72339448374158,30.000000000000007,15.000243727812606,44.381721030900486,61.774231826544366,78.25308656576959,33.03401019637688,45.89516624708397,34.13307462200724,40.58748917708027,49.90421793545209,19.89246724135348,90.21538509653418,87.57044087676394,28.235925427201,25.054166650711547,4.454956172294281,23.748129268074997,31.89209204230255,43.41953312319479
ZNF791,2220.326046375654,2493.313114948666,1541.7629417453618,815.582764712144,909.3754489519127,2249.257396093092,1907.5000000000005,1966.698622090986,3358.216891338137,1152.0894235650524,1168.9054805761832,1445.2379460914888,1763.340597914279,850.4824426650138,941.6297489082624,532.3116579781556,402.822461637408,1414.7412662865586,1412.0733591378184,1705.9204945600604,1900.262178277045,1001.2513997231396,1073.6133439942237,744.1488143203928,658.1487126042158
ZNF792,2020.5231661594903,2186.5486852215577,1369.461422856548,1489.581541336827,1555.31065642472,3663.884689233401,2617.5000000000005,4895.079536509514,2411.4068426789263,1623.117941242453,1602.5580019614897,1120.4035124937827,1137.7170159145553,1743.6312286075367,1591.0295757415468,582.2158759136078,422.71492887876144,2263.5860260584936,2357.834120606869,1496.504047641653,2218.25737038223,1562.5758774322192,1604.9777363674016,1126.853918828023,1160.9012013991028
ZNF793,2.6463957644525085,0.0,2.237682063491091,1.4748332092443832,3.799618867487101,2.3577121552338487,7.500000000000002,3.333387495069468,9.246191881437602,7.721778978318046,1.6302726367868663,4.12925127454711,0.0,0.0,0.0,0.0,0.0,0.0,6.567783065757295,14.1179627136005,9.636217942581364,3.341217129220711,0.0,2.1261394694868367,2.285238585431305
ZNF799,422.10012443017513,417.5404737952312,260.68996039671214,238.9229798975901,207.71249808929483,334.7951260432065,400.0000000000001,396.67311191326667,756.3384959015958,395.355083689884,433.6525213853065,364.7505292516615,439.6273819457517,392.5303581530833,454.5798787832991,95.64975104294984,79.56986896541392,473.6307717568044,540.7474724140174,520.0116266176184,443.2660253587428,199.3592887101691,243.41832499776868,108.43311294382868,187.389564005367
ZNF784,101.88623693142158,100.55056307721894,262.92764246020323,234.4984802698569,305.23604902146377,558.7777807904222,410.0000000000001,511.6749804931633,175.6776457473144,199.2218976406056,195.632716414424,183.06347317158856,153.38647666788592,122.31018406219262,127.17413275485151,137.23659932249325,119.35480344812088,125.07132933837693,133.544922337065,237.65237234560843,244.75993574156664,199.3592887101691,109.83509786484684,148.82976286407856,121.11764502785915
ZNF8,1704.2788723074154,1700.8383381536355,1569.7339675390006,1684.2595249570857,1827.6166752612955,3736.9737660456494,3105.000000000001,4510.07328082899,3080.8311348950087,942.0570353548017,943.9278566995956,1575.997569785481,1607.538586180757,847.6380197798466,876.6897662249339,611.3266697092881,522.1772650855288,1613.6251834311909,1458.0478405981196,3597.727498182528,3386.166985023091,1662.8123913088405,1447.6463799664048,1009.9162480062474,877.5316168056211
ZNF805,473.70484183699904,473.7806192452011,361.3856532538112,258.0958116177671,281.17179619404544,914.7923162307331,847.5000000000002,883.347686193409,880.2374671128597,494.1938546123549,477.6698825785519,305.5645943164862,282.61760267941185,523.3738108707777,524.9315266902382,87.33238138704115,104.43545301710576,705.3202834819945,862.5688426361248,385.89098083841367,668.7535252151466,269.52484842380403,241.4393142254291,214.7400864181705,155.39622380932872
ZNF808,1975.5344381637976,2171.210463735202,1364.9860587295657,1327.349888319945,1317.2012073955284,1459.4238240897523,2230.0000000000005,1843.363284773416,4856.099976131029,1054.795008438245,987.9452178928412,1207.117789259272,1218.6374406133612,1049.5920446267228,1195.9780144179654,291.1079379568039,397.8493448270696,2927.8993163147907,2666.519924697462,1301.205563436846,2002.4060884684077,692.7456847917607,704.5278349528915,682.4907697052746,797.5482663155253
ZNF81,932.8545069695092,968.0122004722094,482.22048468233015,525.0406224910005,430.6234716485381,386.6647934583512,470.0000000000001,403.3398869034056,998.588723195261,549.7906632562449,570.5954228754033,772.1699883403097,863.5537859648695,1032.525507315719,1039.039722933255,865.0064442145028,795.6986896541392,1103.0881177712588,1201.904301033585,578.8364712576205,624.4269226792724,375.3300575157932,418.56077834982176,416.72333601942,335.93007205840183
ZNF816,1476.6888365644998,1552.568863785533,626.5509777775055,619.429947882641,572.4759093680566,641.2977062236068,580.0000000000001,705.0114552071924,1741.982550462844,1184.520895273988,1160.7541173922489,1094.2515877549845,1224.6762782774513,722.4834128324866,773.8681269763306,353.48821037611896,368.0106439650394,1671.0349739471671,1834.6007363682045,350.59607405441244,620.5724355022398,422.1070973248832,474.9625853614999,459.2461254091567,633.0110881644714
ZNF821,109.82542422477913,122.70577189084344,230.4812525395824,184.35415115554792,187.44786412936364,139.10501715879707,87.50000000000001,130.00211230770924,66.57258154635073,174.51220490998784,192.37217114085024,148.653045883696,149.7631740694319,108.08806963635628,108.23330447221406,153.8713386343106,149.1935043101511,114.81958103195258,144.4912274466605,77.64879492480274,88.65320507174854,188.2218982794334,172.1739371935437,182.847994375868,150.82574663846611
ZNF823,670.861326288711,685.1072263905426,268.52184761893096,271.3693105009665,278.63871694905407,207.47866966057867,230.00000000000009,263.33761211048795,530.7314139945183,557.5124422345629,559.1835144178953,740.5123952354485,879.2547638915034,361.2417064162433,395.0515613235813,449.1379614190688,477.4192137924835,742.226577385122,796.8910119785519,122.35567685120434,188.86987167459472,271.7523265099512,263.2084327211645,423.1017544278805,422.7691383047914
ZNF783,424.7465201946277,393.6810181497894,1010.3134516662276,814.1079315028996,922.0408451768698,2315.2733364396395,1910.0000000000005,2641.709589842553,1094.749118762212,784.5327441971134,616.2430567054355,571.213092979017,545.9109248337356,733.8611043731557,689.9873160103647,291.1079379568039,174.05908836184295,479.781820740659,415.9595941646287,997.6693650944352,1431.941986267591,844.2141946497663,783.6882658464748,361.4437098127622,310.79244761865743
ZNF782,643.0741707619596,697.0369542132635,375.9305866665033,296.44147505812106,282.4383358165412,306.50258018040034,440.0000000000001,315.00511828406474,1414.667357859953,512.7261241603182,554.2926965075346,703.3491337645245,809.2042469880595,856.1712884353483,727.8689725756395,224.5689807095344,318.27947586165567,418.271330902113,470.69111971260617,364.7140367680129,418.2118587080312,301.8232806729375,358.2009497934645,280.6504099722624,260.51719873916875
ZNF749,723.7892415777611,853.8276627404523,497.8842591267678,525.0406224910005,523.0808640907243,914.7923162307331,902.5000000000002,935.0151923669856,1185.3617992003003,608.4761834914619,551.0321512339609,582.2244297111426,565.2352053588237,435.1967014305923,487.04987012496326,440.8205917631601,288.44077499962543,658.1622412724424,680.8601778168396,830.6068063168294,888.4592943060018,639.2862107242294,434.3928645285384,423.1017544278805,457.04771708626095
ZNF75A,1112.80941895228,1162.296339299378,561.6581979362638,564.8611191405988,531.9466414481941,1362.7576257251646,942.5000000000002,1131.6850545760844,1386.9287822156402,943.6013911504652,942.2975840628088,743.26522941848,752.4391729456136,793.5939849616684,892.924761895766,511.518233838384,477.4192137924835,980.0671380941668,980.788937819756,1218.8507809408432,1117.8012813394382,620.3526469919786,597.661253246554,497.5166358599198,550.7424990889444
ZNF75D,697.325283933236,656.1350302496489,440.82336650774494,356.90963663714075,435.6896301385209,740.3216167434285,812.5000000000002,833.346873767367,1018.9303453344236,971.39979547241,1015.6598527182178,670.3151235681477,751.2314054127955,1550.2104724161622,1485.502103881138,145.55396897840194,188.97843879285804,764.7804236592556,739.9702254086553,604.7194028992214,765.1157046409603,529.0260454599459,402.7286921711051,280.6504099722624,246.8057672265809
ZNF76,316.2442938520748,250.5242842771387,1380.649833174003,626.8041139288629,811.8518980197439,1952.1856645336268,2122.5000000000005,3495.056788580337,1329.602392550727,660.9842805440247,621.1338746157961,284.91833794375066,318.8506286639518,500.6184277894396,427.5215526652456,931.5454014617724,1034.408296550381,528.9902126114958,531.990428326341,1482.3860849280525,1568.776281052246,743.9776807731449,592.713726315705,1086.4572689077736,1099.1997595924577
ZNF764,218.327650567332,226.6648286316969,688.0872345235106,610.5809486271747,586.4078452155093,1011.458514595321,882.5000000000002,838.3469550099712,284.7827099482781,350.5687656156393,373.3324338241925,341.3514386958945,315.22732606549783,287.2867114018943,275.9949264041459,245.3624048493061,308.33324224097896,246.0419593541841,260.5220616083727,524.7176141888186,591.6637816744957,654.8785573272594,608.5458124944216,382.7051045076306,367.92341225444005
ZNF765,2469.0872482341906,2660.3293044667585,976.7482207138612,1073.678576329911,1085.4244564788153,1301.4571096890843,1567.5000000000005,1686.6940725051506,2588.9337268025283,1884.114070709603,2029.6894327996488,1789.3422189704147,2007.3096395435148,1328.3454873731152,1379.9746320207294,428.344537279297,387.9031112063929,2685.9580562831766,2775.9829757934167,1178.8498865856418,1483.97756315753,784.0722863237935,908.3659445038684,835.5728115083268,818.1154135844071
ZNF766,1710.8948617185467,1922.390426289881,779.8321991266453,589.9332836977534,651.0013659627899,858.207224505121,785.0000000000002,966.6823735701456,1656.917585153618,1329.6903400663675,1424.8582845517212,1043.3241553689031,1149.794691242735,494.929582019105,684.575650786754,573.8985062576991,606.7202508612811,1709.9916175115795,1874.0074347627483,988.257389952035,973.2580122007178,702.7693361794229,752.0240934890414,748.4010932593665,779.2663576320749
ZNF768,1104.8702316589224,1044.7033079039866,2674.030065871854,2443.798627717943,2945.971161924999,1511.293491504897,1185.0000000000002,1065.017304674695,301.4258553348658,2872.501779934313,2432.3667740860046,2780.3625248617213,2532.6885163193447,1157.680114263079,1442.2087820922525,885.7998683542746,731.0481711197403,1105.1384674325436,1028.9526803019762,416.4799000512148,589.7365380859794,3504.936768552526,2502.459121623402,1539.3249759084697,1444.2707859925847
ZNF77,706.5876691088198,823.1512197677414,391.59436111094095,331.83747207998624,328.0337622263864,1622.105962800888,1407.5000000000002,2463.373358856337,1518.2247069320542,733.5690029402143,632.5457830733042,558.8253391553757,606.2993014746356,418.1301641195887,422.1098874416349,295.26662278475817,343.1450599133475,697.1188848368549,750.9165305182507,621.190359398422,1083.1108967461453,443.26813914328096,341.37935822857804,380.5789650381437,404.4872296213409
ZNF770,8738.398814222184,8954.112854367937,4246.0017154743455,5539.473533921904,5095.288901300202,1275.5222759815122,1395.0000000000002,1145.018604556362,2853.374814611644,4423.034998780577,4768.547462601585,5793.339538189596,6506.243699290562,3268.2418950571937,3853.1056392108208,1239.2880787303936,1407.3920573257587,9954.447605538033,9345.95530257263,2397.7006675264847,1886.771473157431,3548.372591232395,3054.603127106146,4092.81847876216,4348.809028075773
ZNF771,158.78374586715051,144.86098070446795,324.4638992062082,448.3492956102925,448.3550263634779,624.7937211369699,575.0000000000001,670.010886508963,214.5116516493524,406.1655742595292,255.95280397553805,184.43989026310427,198.07387538215187,127.99902983252716,91.99830880138197,815.1022262790508,805.6449232748159,215.2867144349111,188.27644788504247,585.8954526144207,501.0833330142309,660.4472525426272,629.3254256039872,635.7157013765642,601.0177479684331
ZNF774,115.11821575368413,141.4524870408334,189.0841343649972,113.56215711181753,111.45548677962162,466.82700673630205,345.00000000000006,530.0086117160454,510.3897918553556,106.56054990078904,127.16126566937558,107.36053313822488,119.56898574898192,127.99902983252716,113.64496969582476,133.0779144945389,109.40856982744414,100.46713340295852,105.08452905211672,560.0125209728199,371.9580125836407,120.2838166519456,89.05548475528123,142.45134445561806,132.54383795501568
ZNF776,1155.15175118352,1329.3125288174706,772.0003119044264,529.4651221187336,605.4059395529448,1513.651203660131,1342.5000000000002,1251.6870043985853,1971.2881091224965,1105.7587496951442,1134.6697552036592,814.8389181772965,867.1770885633234,958.57051230137,898.3364271193767,299.4253076127125,288.44077499962543,1187.1524538839385,1184.3902128582322,1105.9070792320392,1210.3089735882193,668.2434258441422,662.9686087337602,608.0758882732353,555.3129762598071
ZNF777,751.5763971045125,576.0354291542372,2063.142862538786,2460.021793019632,2683.797460068389,617.7205846712684,540.0000000000001,583.3428116371568,240.40098891737765,560.6011538258902,552.6624238707477,1014.4193964470736,847.8528080382355,406.7524725789197,473.5207070659365,336.85347106430163,313.3063590513173,502.3356670147925,479.44816380028254,174.12154013440616,317.995192105185,1757.480209970094,1626.746854863137,593.1929119868274,589.5915550412766
ZNF778,1118.1022104811848,1124.802908999398,961.0844462694236,840.6549292692985,1084.1579168563194,4477.295382789079,4215.000000000001,5613.424541696984,6280.0135258724185,872.5610245499391,774.3795024737616,820.3445865433594,907.0334171463174,1041.058775971221,1106.6855382283889,461.61401590293184,442.6073961201149,1012.8727326747246,910.732585118345,2242.4030776768795,3241.6237158843705,803.0058500560442,753.0135988752112,391.20966238557793,335.93007205840183
ZNF780A,2027.1391555706216,2367.198849394188,1405.2643358724054,964.5409188458268,1030.9632527115,539.9160835485513,867.5000000000002,913.3481736490342,2744.26975041068,1647.827633973071,1724.8284497205048,1412.203935895112,1518.1637887522252,2267.0050394783143,2107.843604596369,744.404584203827,691.2632366370334,1958.0839265270488,2162.9898896560694,1854.1591030528657,1561.0673066981808,613.6702127335373,660.9895979614206,710.1305828086034,799.8335049009567
ZNF740,2410.866541416235,2416.622007516889,2895.560590157472,2193.0769821463978,2753.4571393056526,5354.36430453607,4325.000000000001,7365.119670355989,3038.298652240396,2098.7795263068447,2010.1261611582063,1848.52815390559,1878.0785135319888,2608.335785698386,2383.838531000514,985.6083042251788,974.7308948263204,2548.5846289770902,2581.138744842617,4670.692664416166,4355.570510046777,2055.962273513811,1981.979288498092,2166.5361194070865,1972.160899227216
ZSCAN10,0.0,0.0,8.950728253964364,8.8489992554663,12.665396224957004,7.073136465701546,2.5000000000000004,1.666693747534734,0.0,0.0,0.0,0.0,0.0,2.8444228851672704,0.0,0.0,0.0,0.0,0.0,0.0,7.708974354065091,0.0,0.0,0.0,0.0
ZSCAN16,1.3231978822262542,0.0,0.0,1.4748332092443832,0.0,2.3577121552338487,5.000000000000001,3.333387495069468,1.84923837628752,0.0,1.6302726367868663,0.0,0.0,5.688845770334541,0.0,4.158684827954341,4.97311681033837,0.0,0.0,0.0,0.0,0.0,0.0,4.2522789389736735,4.57047717086261
ZSCAN22,476.35123760145154,470.37212558156654,523.6176028569154,651.8762784860174,630.7367320028587,1572.5940075409771,1102.5000000000002,1620.0263226037614,595.4547571645816,336.6695634546668,345.6177989988157,567.0838417044698,553.1575300306437,366.9305521865778,319.2882481930315,212.0929262256714,109.40856982744414,709.4209828045641,689.617221904516,943.5505080256336,1058.0567300954335,387.5811869896025,351.2744120902759,365.6959887517359,297.0810161060696
ZSCAN23,22.494363997846325,27.26794930907632,21.257979603165367,5.899332836977533,10.132316979965603,16.50398508663694,27.500000000000007,33.33387495069468,42.53248265461296,21.620981139290528,26.084362188589864,22.02267346425126,25.363118189177985,56.8884577033454,24.35249350624817,0.0,0.0,16.40279729027894,21.892610219190985,35.29490678400125,30.83589741626036,15.592346603029984,2.9685161585093742,2.1261394694868367,4.57047717086261
ZSCAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN29,2610.6694216324,2580.2297033713467,2303.6936843640783,1731.454187652906,2013.7979997681637,844.0609515737178,895.0000000000002,1038.3502047141392,1447.9536486331283,2514.2112353403554,2518.771223835709,2639.9679815271197,2637.7642916745103,2275.5383081338164,2332.427711376213,341.0121558922559,387.9031112063929,2159.018193332965,1926.5496992888063,924.7265577408328,1137.0737172246008,2148.4026140889173,1791.0047489673225,839.8250904473005,808.9744592426819
ZSCAN31,555.7431105350269,615.2331062860345,363.6233353173023,293.49180863963227,263.4402414791057,108.45475914075703,135.00000000000003,140.00227479291766,197.86850626276467,576.0447117825262,575.4862407857639,597.3650177178154,602.6759988761817,381.15266661241424,435.6390505006616,299.4253076127125,338.17194310300914,744.276927046407,829.7299273073384,120.00268306560424,154.17948708130183,242.79511139003836,235.50228190841037,537.9132857801696,569.0244077723949
ZSCAN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207767532817999,0.0,0.0,0.0,0.0,0.0,2.1892610219190987,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN5A,390.343375256745,427.7659547861348,174.53920095230512,380.5069679850509,325.50068298139496,546.9892200142529,525.0000000000001,418.34013063121824,408.681681159542,316.59293811103987,295.07934725842284,366.1269463431772,371.99240010794375,236.08709946888345,265.1715959569245,386.75768899975367,218.81713965488828,360.8615403861367,446.6092484714961,465.8927695488165,439.41153818171017,316.301888232894,270.134970424353,429.480172836341,347.3562649855583
ZSCAN5C,0.0,0.0,0.0,0.0,0.0,0.0,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1892610219190987,0.0,1.9272435885162729,4.454956172294281,0.0,0.0,0.0
ZSCAN9,1722.8036426585832,2014.4197552080127,1065.1366622217597,805.2589322474333,957.5039546067494,1862.5926026347404,1762.5000000000005,2176.7020342803626,2535.30581389019,1626.2066528337805,1633.53318206044,1293.8320660247614,1370.816149748429,1433.589134124304,1417.8562885860042,744.404584203827,527.1503818958672,1720.243365818004,1941.8745264422405,2449.466530809687,2125.749678133449,830.8493261328834,904.4079229591892,820.689835221919,932.3773428559724
ZSCAN30,1078.4062740143972,1286.7063580220388,971.1540155551336,585.5087840700202,642.1355886053201,766.2564504510008,1067.5000000000002,1031.6834297240002,2372.5728367768884,963.678016494092,1049.895578090742,896.047526576723,867.1770885633234,1234.4795321625952,1293.387988442958,162.1887082902193,253.62895732725687,1086.6853204809795,991.7352429293516,927.0795515264329,1142.8554479901495,682.7220334040986,883.6283098496236,393.3358018550648,404.4872296213409
ZNF98,1.3231978822262542,6.81698732726908,2.237682063491091,4.42449962773315,0.0,0.0,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,9.662140262543994,0.0,2.705832611805352,0.0,0.0,2.0503496612848675,4.378522043838197,0.0,0.0,0.0,0.0,0.0,2.285238585431305
ZNF93,1339.0762568129694,1501.4414588310149,778.7133580948997,637.1279463935736,607.9390187979361,414.95733932115735,632.5000000000001,376.6727869428499,802.5694553087837,588.399558147835,658.6301452618941,1163.0724423307695,1236.7539536056313,449.4188158564287,503.2848657957954,519.8356034942926,576.8815499992509,1088.7356701422646,1250.0680435158051,574.1304836864203,553.1189099041703,529.0260454599459,534.3329085316873,633.5895619070773,783.8368348029376
ZNF84,1499.1832005623462,1588.3580472536958,874.9336868250166,648.9266120675287,683.9313961476781,690.8096614835176,860.0000000000002,773.3458988561165,2080.3931733234604,1220.0410785742513,1446.0518288299506,1420.462438444206,1357.5307068874313,1351.1008704544531,1287.9763232193473,1068.7820007842656,1173.6555672398554,1492.6545534153836,1563.1323696502363,1237.674731225644,1179.4730761719588,593.622909958213,639.2204794656852,773.9147668932086,966.655921637442
ZNF846,277.87155526751343,306.7644297271086,213.6986370633992,138.63432166897204,179.84862639438944,301.78715586993263,315.00000000000006,313.33842453653,588.0578036594314,370.6453909592662,388.0048875552743,192.6983928121985,240.34573903078183,355.5528606459088,343.64074169927966,490.7248096986122,422.71492887876144,276.7972042734571,359.03880759473213,251.7703350592089,310.2862177511199,113.60138239350415,128.63570020207288,350.81301246532803,358.78245791271485
ZNF85,64.83669622908646,74.98686059995988,54.82321055553173,22.12249813866575,36.72964905237531,16.50398508663694,37.50000000000001,13.333549980277873,25.889337268025283,32.43147170893579,39.1265432828848,53.68026656911244,74.88158703471595,28.4442288516727,29.764158729858867,33.269478623634726,54.70428491372207,34.85594424184275,61.29930861373476,32.941912998401165,17.345192296646456,36.75338842142782,16.821591564886454,34.01823151178939,25.137624439744357
ZNF852,682.7701072287472,691.9242137178117,494.5277360315312,485.2201258414021,444.5554074959908,2350.6390187681477,2105.0000000000005,2750.044683432311,3887.099066956368,378.3671699375842,394.5259781024217,494.1337358541376,553.1575300306437,785.0607163061666,725.1631399638343,95.64975104294984,184.0053219825197,690.9678358530003,623.939391246943,4567.1609378497615,3727.2891001904713,251.70502373462688,194.9325610754489,263.6412942163677,269.65815308089395
ZNF860,0.0,0.0,0.0,1.4748332092443832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF879,47.63512376014516,54.53589861815264,22.37682063491091,35.3959970218652,15.198475469948404,35.36568232850773,50.000000000000014,35.000568698229415,70.27105829892577,75.67343398751684,52.16872437717973,66.06802039275377,62.80391170653596,88.17710944018538,75.76331313054985,24.952108967726044,0.0,65.61118916111576,78.81339678908755,44.70688192640159,48.18108971290682,17.819824689177125,10.884559247867704,31.89209204230255,38.84905595233218
ZNF880,11.908780940036287,13.63397465453816,21.257979603165367,10.323832464710684,13.931935847452705,30.650258018040034,17.500000000000004,16.66693747534734,25.889337268025283,12.354846365308871,6.521090547147466,5.505668366062815,10.869907795361993,22.755383081338163,13.529163059026756,20.793424139771705,19.89246724135348,12.302097967709203,13.13556613151459,7.05898135680025,11.563461531097635,6.682434258441422,0.9895053861697912,8.504557877947347,15.996670098019134
ZNF891,1062.527899427682,1198.0855227675409,495.6465770632767,523.5657892817561,495.2169923958188,622.4360089817361,860.0000000000002,850.0138112427143,2328.191115745988,582.2221349651807,647.218236804386,832.7323403670007,873.2159262274134,907.3709003683592,1020.0988946506176,120.60186001067588,184.0053219825197,541.292310579205,424.7166382523051,2442.4075494528865,1387.6153837317163,427.675792540251,433.40335914236863,208.36166800971,214.81242703054264
ZNF90,54.25111317127643,39.197677131797214,26.852184761893096,23.59733134791013,41.79580754235811,0.0,0.0,5.000081242604201,14.793907010300162,77.21778978318045,74.99254129219585,55.05668366062815,48.31070131271997,48.3551890478436,59.52831745971773,58.22158759136077,54.70428491372207,77.91328712882496,107.27379007403584,0.0,9.636217942581364,5.568695215367852,8.905548475528121,46.7750683287104,70.84239614837045
ZNF584,1573.2822819670164,1601.992021908234,1222.8932476978814,1589.870199565445,1627.503414906975,3008.440710078391,2502.5000000000005,4250.069056213572,1893.620097318421,1433.1621783758292,1377.580378084902,1303.466985665371,1334.5831237638893,918.7485919090284,860.4547705541019,1580.3002346226494,1427.2845245671122,1349.1300771254428,1331.0707013268118,1425.9142340736505,1848.2266013871056,1462.339363555598,1251.724313504786,1973.0574276837845,1764.2041879529672
ZNF74,2516.722371994336,2075.772641153435,3404.633259601695,4058.740991840543,3741.358044852299,5425.095669193086,4355.000000000001,4831.745174103194,2028.6144987874095,3324.9980280637506,2996.4411064142605,3485.088075717761,3322.568482782316,1826.1194922773875,1999.6103001241547,2495.2108967726044,2053.897242669747,2605.9944194930667,2213.3428931602084,2630.6470523008934,3158.752241578171,4961.707436892756,4090.6152664259175,3242.362690967426,2899.967764912326
ZNF736,1831.305869001136,2084.2938753125213,1710.7079375389392,905.5475904760514,924.5739244218612,1320.3188069309554,1605.0000000000005,1630.0264850889698,2550.0997209004904,1365.2105233666305,1610.709365145424,1229.1404627235231,1439.6588991190551,2639.624437435227,2600.3051399449428,307.7426772686212,203.8977892238732,1746.897911414707,1874.0074347627483,2143.577338681676,2189.3487165544857,456.6330076601638,384.9175952200488,480.5075201040251,543.8867833326506
ZNF626,451.2104778391527,484.0061002361047,332.29578642842705,237.4481466883457,203.9128792218077,136.7473050035632,182.50000000000003,158.33590601579974,282.9334715719906,219.2985229842325,185.8510805937028,298.6825088589077,299.5263481388638,116.62133829185808,189.4082828263746,103.96712069885852,114.38168663778252,299.35105054759066,334.95693635362204,225.887403417608,252.4689100956317,224.9752867008612,147.4363025392989,218.99236535714417,171.39289390734783
